Brand Mention?,userpost,match type,brand
0,Eye of the Jaguar Jacket Denim Jacket https://t.co/C9rqTydIUy via @Etsy #jacket #denim #eye #jaguar #clothing #women https://t.co/smQgalVVNT,vague,jaguar
1,The JAGUAR F-TYPE is my dream car. That and the Audi R8.,vague,jaguar
1,Jaguar from Terminal 5 to Terminal 3 to catch my Finnair flight to Helsinki! Best 17.50£ I've ever spend in my life!,vague,jaguar
1,just to prove to my older brother I can think beyond my current car.I've looked at 1991-2014 Buick Regal  Jaguar XType.What it matter I have,vague,jaguar
0,Protect the Southwest's Jaguar Habitat http://t.co/c45Q6xflKU,vague,jaguar
0,Code MAYEMERALD for 10% Eye of the Jaguar Jacket https://t.co/daXXtg9Abb #jacket #eye #jaguar #blue #denim #greenƒ https://t.co/BLliSKqui6,vague,jaguar
0,"""@damnlifepics: A baby jaguar cuddling with a baby panther. http://t.co/MSRnUMenPt""",vague,jaguar
0,"""Eye of the Jaguar"" Machine Embroidered Denim Jacket.  The incredible jaguar eye was embroidered in 81 770 stitches using high-quality machine embroidery thread.  https://www.etsy.com/listing/157406270/eye-of-the-jaguar-jacket-denim-womens  #jacket #denim #jaguar #eye #embroidery #etsy",vague,jaguar
0,Black Jaguar Cross Stitch Pattery from The Elegant Stitchery by Janice Sharp,vague,jaguar
0,"Embroidered ""Eye of the Jaguar"" Blue Denim Jacket  The incredible jaguar eye was embroidered on the denim jacket using 81 770 stitches using high-quality machine embroidery thread.  10% discount with Coupon Code AUTUMNLEAF through October 31  2016!  ",vague,jaguar
1,I just checked in at Jaguar with #mPLUSPlaces Download today!  https://t.co/wxIIEPmhxN,vague,jaguar
0,Haha I am a Jaguar about eat up the VVVVVVVVWM M.E.o.W I am the 33317th person in line. #SPRZNY LUCKY UNIQLO LINE https://t.co/MsdZv53r12,vague,jaguar
1,Jaguars owners are very proud car owners.Only one Used Jaguar 2007 with in 200mi of 98155.,vague,jaguar
0,Missy Wallace hurt her back today and had to see a doctor. She got some good pills and then went to sleep. This picture was taken while Pacific Rim was being watched with the volume up. The stuffed Jaguar and blanket were added by me.,vague,jaguar
0,23 year old man throws himself in front of a Jaguar hauling a caravan. - Bubblews http://t.co/MKcIW6IzWj via @GoBubblews,vague,jaguar
1,@webuyanycar jaguar,vague,jaguar
0,Haha I am a Jaguar about eat up the VVVVVVVVWM M.E.o.W I am the 33317th person in line. #SPRZNY LUCKY UNIQLO LINE https://t.co/MsdZv53r12,vague,jaguar
0,RT @BriannaBranham: Sabra Jacobs  why,vague,sabra
1,RT @chrissyteigen: So let's see it then. Put sabra hummus on a piece of bark and eat it  sir,vague,sabra
1,Yummy! @Sabra @Influenster #SabraGuacamole #gotitfree https://t.co/iy9Zaihh8i,vague,sabra
1,I just entered the Sabra Salsa Love Sweepstakes  for a chance to win a trip to San Diego! You can too: http://t.co/yFgMZp6Hfs,vague,sabra
1,Sabra Supremely Spicy Hummus is my Kryptonite. #goodeats #spicyfood,vague,sabra
1,I just became a @Sabra Ambassador! Discover your own exciting taste adventures & win prizes along the way : http://bit.ly/gXDTI6,vague,sabra
1,@Sabra @Influenster I loved my free sample #SabraGuacamole,vague,sabra
1,"RT @SammmyBell: ""Sabra is real hummus  period."" #FakePressSecretary #seanspicer https://t.co/HeIk9sYSXm",vague,sabra
1,I just entered the Sabra Salsa Love Sweepstakes  for a chance to win a trip to San Diego! You can too: http://t.co/QDBlR8Lq5Y,vague,sabra
1,I just entered the Sabra Salsa Love Sweepstakes  for a chance to win a trip to San Diego! You can too: http://t.co/jFx2Rg3dWg,vague,sabra
1,@InfluensterVox @Sabra I suggest I try it before I speak on the matter. #resolutionvoxbox #contest,vague,sabra
1,I just entered the Sabra Salsa Love Sweepstakes  for a chance to win a trip to San Diego! You can too: http://t.co/QN2jNCajKk,vague,sabra
1,@InfluensterVox @Sabra ____#ResolutionVoxBox #contest,vague,sabra
1,@InfluensterVox @Sabra ______#ResolutionVoxBox #contest,vague,sabra
1,I just got a free coupon on the Sabra Salsa Love site! Go to http://t.co/eC91Pc3GvU and you can too! http://t.co/AxhY6heHdG,vague,sabra
1,Happy Cinco de Mayo! I just got a $1.50 off coupon from Sabra  and you can save on Sabra Salsa too! http://t.co/oSfxSOPD5B,vague,sabra
1,RT @Sabra: TGIF!  #FF @Sabra today.  5 people will #win a #free product coupon!,vague,sabra
1,@InfluensterVox @Sabra Mine would be to try it. #ResolutionVoxBox #Contest,vague,sabra
1,Sabra hummus so many varieties and yummy flavors :) just applied on House Party to host a Sabra Party yay #SabraParty,vague,sabra
1,Sorry roasted red pepper  but the roasted garlic @Sabra hummus is my new favorite.  #SoGood,vague,sabra
1,RT @ChewCrew_: RT if you're a grizzly dipper,vague,grizzly
0,RT @engrossingfacts: A grizzly bear's bite is estimated to be strong enough to crush a bowling ball.,vague,grizzly
0,I just entered to win a free Grizzly L20 Cooler from @coptool  https://t.co/7TyeSUeCAy,vague,grizzly
1,RT @Daily_Dip: Choosing between Halo 4 and Black Ops 2 is almost as hard as choosing Copenhagen or Grizzly. #ToughDecisions,vague,grizzly
0,:'(  WASHINGTON „ Congress has approved a bill that would allow aerial hunting of grizzly bears and killing of bears and wolves near dens on federal lands in Alaska.  The Senate gave final legislative approval Tuesday to a measure that repeals an Obama-era rule on hunting on AlaskaÍs 16 national wildlife refuges.,vague,grizzly
0,Grizzly Bears Are Waking Up Early This Year  and Climate Change Could Make That a Bad Habit | TakePart http://t.co/7w4cYckFoD,vague,grizzly
0,RT @SUPGVNetwork: U.S. school shootings since 2013: 210. Grizzly bear attacks at American schools since 2013: 0.  #DeVosHearing #GunSense hƒ,vague,grizzly
0,@ktyoder driving under a frontier plane as it lands and it had a grizzly on it. It's like it was mocking me saying you ate my cuzz.,vague,grizzly
0,RT @deray: Betsy DeVos may or may not support guns in schools because of grizzly bears. #DeVosHearing https://t.co/kpHWwz1PED,vague,grizzly
0,Man takes grizzly attack selfie: A man mauled by a grizzly bear posts a gruesome selfie video after the attac... https://t.co/9mQc3bQUaY,vague,grizzly
0,Mama Grizzly Bear Euthanized After Fatally Attacking Yellowstone Hiker http://t.co/UxgHsfXb2L,vague,grizzly
0,Sign to Stop the Trophy Hunting of Yellowstone Grizzly Bears! - Sign the Petition! https://t.co/CUTrdmNQKR,vague,grizzly
0,Where are the grizzly bears when you need them #BetsyDeVos,vague,grizzly
1,I'm giving away: Grizzly Smokeless Tobacco Coupons Save $. Check it out - http://t.co/1SoB6vxiEn,vague,grizzly
1,RT @DipLife_: Retweet if you dip Copenhagen or Grizzly.,vague,grizzly
0,Netflix: DAZED &amp; CONFUSED  GRIZZLY MAN  ONCE UPON A TIME IN THE WEST  PATTON  THREE KINGS  UNFORGIVEN  JESUS CAMP,vague,grizzly
0,@ShawnMichaels Are you going to hunt Grizzly or Lions on your MRA show? By the way my local walmart finally got DEAD DOWN WIND in NC.,vague,grizzly
0,"@PradasMinion @SPN_sil @jasonmanns @simogiuli but ""grizzly adams DID have a beard""",vague,grizzly
1,RT @Daily_Dip: RT if your first dip was Copenhagen or Grizzly,vague,grizzly
0,Groups Challenge GovernmentÍs Grisly Grizzly Bear Decision | Earthjustice http://t.co/eEZgYqONZ3,vague,grizzly
0,Lydia Sherman and Kennedy Majors from Firestone  won the shot put with a combind throw 60-2. https://t.co/tJ8JzFUJj8,vague,firestone
1,Enter to win a trip to the 2017 CMA Music Festival and other prizes w/ FirestoneÍs Destination Country. Ends 8/17/16 https://t.co/ylqzQ7NOgp,vague,firestone
1,If anyone is interested  Tristan is now selling the 2017 Boy Scout Camp Card.  These discounts are good for the Indianapolis area and 50% of the proceeds go to sending him to camp this summer. The other 50% goes to help fund the Council's programs (such as financial assistance for campers).  Each card is $5 - which pays for itself with one trip to Marsh  Dicks  Shoe Carnival  etc.  Here are the participating companies--(card comes with all discounts):  ______5 off $50 at Marsh (one time) ______$1 off regular shake at Steak and Shake (one time) ______$10 off $50 at Dicks (one time) ______$5 off at Shoe Carnival (one time) ______$5 off each ticket @ the Escape Room (one time) ______$20.99 oil change at Firestone (reusable) ______40% off at Papa Johns (Reusable) ______15% off dry cleaning @ Tuchmans (Reusable)  Good until the end of the year.  Thank you!!! _____,vague,firestone
1,I just checked in at Firestone Complete Auto Care with #mPLUSPlaces Download today!  https://t.co/wxIIEPmhxN,vague,firestone
1,Enter to win a trip to the 2017 CMA Music Festival and other prizes w/ FirestoneÍs Destination Country. Ends 8/17/16 https://t.co/TTaU07o4xT,vague,firestone
1,I just checked in at Firestone Complete Auto Care with #mPLACES  Download today!  http://t.co/tAYs0WclC4,vague,firestone
1,I just checked in at Firestone Complete Auto Care with #mPLUSPlaces Download today!  https://t.co/GqjHMQ2oMD,vague,firestone
0,Zuriel Sanders of Firestone with a long jump of 19-10 https://t.co/TMiBoZ82wG,vague,firestone
1,Firestone wants to send you and a guest to the #iHeartCountry Festival in #Austin on April 30th https://t.co/BQYYmlEEhH,vague,firestone
1,Enter to win a trip to the 2017 CMA Music Festival and other prizes w/ FirestoneÍs Destination Country. Ends 8/17/16 https://t.co/TC9r34oLYF,vague,firestone
1,I just checked in at Firestone Complete Auto Care with #mPLUSPlaces Download today!  https://t.co/FwTzgfj0ac,vague,firestone
1,Lydia Sherman of Firestone  at the shot put https://t.co/GGK455bGmY,vague,firestone
1,I just checked in at Firestone Complete Auto Care with #mPLUSPlaces Download today!  https://t.co/wxIIEPmhxN,vague,firestone
1,I just checked in at Firestone Complete Auto Care with #mPLUSPlaces Download today!  https://t.co/wxIIEPmhxN,vague,firestone
1,I just checked in at Firestone Complete Auto Care with #mPLUSPlaces Download today!  https://t.co/wxIIEPmhxN,vague,firestone
0,Cuyahoga Heights girls won the 4x800 - 10:14.48; Firestone Boys 8:32.74,vague,firestone
0,Firestone's Justin Moore with a long-jump of 19-10. He leads so far in the Boys' Long Jump. https://t.co/V3P4LAdWj6,vague,firestone
1,#DestinationCountry #Sweepstakes thanks for the chance firestone. Firestone tires are the best on the road!,vague,firestone
1,Come support Dance Enthusiasm of Salem at the Firestone in Danvers and get your car washed!!! $5!!! 11-3!!!,vague,firestone
1,I just checked in at Firestone Complete Auto Care with #mPLUSPlaces Download today!  https://t.co/wxIIEPmhxN,vague,firestone
1,RT @WranglerJeans: Want to 2 #win a pair of #Wrangler jeans or a $1500 gift card? RT &amp; FOLLOW 2 enter. Ends 12/15. #Wrangler15DaysPromo,vague,wrangler
0,voted Fish Wrangler for Best Facebook App in Mashable's 2009 Open Web Awards,vague,wrangler
1,Mens Wrangler Relaxed Fit Jeans _ $15.77 http://t.co/k5TteAHadq,vague,wrangler
0,"Wow! I just entered for a chance to win ""MAIKER Custom Jeep Wrangler Accessories Armor Cove..."" by MAIKER. https://t.co/WXXj8YAetK #giveaway",vague,wrangler
0,voted Fish Wrangler for Best Facebook App in Mashable's 2009 Open Web Awards,vague,wrangler
0,"Morning tunes: ""Space Wrangler"" -WSP http://t.co/zrdrxag",vague,wrangler
0,"Wow! I just entered for a chance to win ""MAIKER Custom Jeep Wrangler Accessories Armor Cove..."" by MAIKER. https://t.co/1OgyYxXlzf #giveaway",vague,wrangler
0,voted Fish Wrangler for Best Facebook Game in Mashable's 2009 Open Web Awards,vague,wrangler
0,Gotta love my grubby fingernail! but HEY! It's a full time job being the Crocodile hunter/Alligator Wrangler,vague,wrangler
0,For sale on https://t.co/PbToOXrgPU a  2014 Jeep Wrangler Unlimited . https://t.co/cGgRxaHEzN,vague,wrangler
0,voted Fish Wrangler for Best Facebook Game in Mashable's 2009 Open Web Awards,vague,wrangler
0,Purchased the  Double Line augment for the Candy Cane on Fish Wrangler!,vague,wrangler
0,Purchased the  Jawbreaker Catapult addon for the Candy Cane on Fish Wrangler!,vague,wrangler
0,voted Fish Wrangler for Best Facebook App in Mashable's 2009 Open Web Awards,vague,wrangler
0,Wow! I just won this for free  Wrangler Key Chain http://t.co/UQYSqArWfY #listia,vague,wrangler
1,RT @WranglerDenim: #GiveawayAlert: #WIN this set-up with a $25 Wrangler gift card! RT and FOLLOW to enter. Ends 6/1 #WranglerManPromo http:ƒ,vague,wrangler
0,"RT @WidespreadWords: ""He rides on to wrangler school With a slingshot and a saddlebag of hand-me-down tools"" #WSW",vague,wrangler
0,voted Fish Wrangler for Best Facebook Game in Mashable's 2009 Open Web Awards,vague,wrangler
0,Purchased the  Grip Enforcement addon for the Candy Cane on Fish Wrangler!,vague,wrangler
0,voted Fish Wrangler for Best Facebook App in Mashable's 2009 Open Web Awards,vague,wrangler
1,Win an icomfort Serta mattress from Denno http://t.co/9r143H2zm7,vague,serta
1,None https://t.co/1R2nzJHXmP Fleece Blanket and Serta Counting Sheep Plush Toy Giveaway !,vague,serta
1,https://t.co/J9lmQd9W0u Luxury Fleece Blanket and Serta Plush Counting Sheep Plush Toy Giveawawy !,vague,serta
1,Win a $5 000 #iComfort Sleep System by Serta! Open to USA/CAN (see details). #Giveaway #Rafflecopter via @Crissy http://t.co/dG3arbyX,vague,serta
1,Win a $5 000 #iComfort Sleep System by Serta! Open to USA/CAN (see details). #Giveaway #Rafflecopter via @Crissy http://t.co/ARgZEpSH,vague,serta
1,Free Serta Counting Sheep Plush Toy http://t.co/MzVKGfGse7,vague,serta
1,Help me win a new mattress set by entering for your own chance to win #serta #sweepstakes https://t.co/887jrrHiaN via @SYWSweeps,vague,serta
1,Help me win a new mattress set by entering for your own chance to win #serta #sweepstakes https://t.co/bWB6ynvOtI via @SYWSweeps,vague,serta
1,Win a new Serta iComfort Mattress! via  http://t.co/lEsGrQmSdO,vague,serta
1,I REALLY hope I get picked to get the free products in the Serta Sleep System Program. Wish me luck! http://t.co/L3Hhf3A3t8 via @expotv,vague,serta
1,None https://t.co/62qI8popdT enter to win a Serta Mattress set valued up to $5000 enter once!,vague,serta
1,@SertaMattresses  @serta #sweepstakes  #thebridgeofsheep,vague,serta
0,Today I received an email from Curbed that Trump is having to rename all of his hotels to Scion including the DC Hotel because his brand is so damaged  when I went to click on the article  it had been deleted...so I guess he should rename the hotels Clandestine (or Klandestine spelling optional) instead of Scion since they are even trying to hide the new name...,vague,scion
1,Have u ever noticed people who drive the Scion XB are like the craziesttt drivers !!  #justsaying,vague,scion
1,Try On A Scion Sweepstakes https://t.co/YyyeLQl7N5,vague,scion
1,I've been working at scion since late April & this is dead across the street ... why am I just discovering it today?? #wavefountain - <3 -,vague,scion
1,I just checked in @Scion with #mPLUSPlaces Download today!  https://t.co/wySf001mq2,vague,scion
1,danlohrs  what did you do to the scion? #ducttape http://t.co/58f8t1JZye,vague,scion
1,@MikeyMcFly_Guy @DanLohrs what scion...,vague,scion
1,Help me win a 2016 SCION FR-S 36-month lease . #sweepstakes #sweeps https://t.co/aBXM9kQuO1 via @SYWSweeps,vague,scion
1,For sale on https://t.co/PbToOXISeu a  2015 Scion FR-S . https://t.co/mCep2PbPIL,vague,scion
1,If any of you know me like that than you know I name my cars after Greek Gods/ Goddesses first there was Zeus my lil Acura Integra SE  then Isis my Scion TC and now Astraeos Acura TL type S. We're super happy together loving all 286-horsepower with the 3.5-liter VTEC(R) V-6 engine I love to start him up ;),vague,scion
1,Not going to lie... I kinda want the new Scion iQ simply because it's called an iQ. #victimofmarketingploys,vague,scion
1,Help me win a 2016 SCION FR-S 36-month lease . #sweepstakes #sweeps https://t.co/Zqmd6h7Qo1 via @SYWSweeps,vague,scion
1,@danlohrs  what did you do to the scion? #ducttape,vague,scion
1,Help me win a 2016 SCION FR-S 36-month lease . #sweepstakes #sweeps https://t.co/pNZSpyGizk via @SYWSweeps,vague,scion
1,Help me win a 2016 SCION FR-S 36-month lease . #sweepstakes #sweeps https://t.co/lBCw4Cn3PP via @SYWSweeps,vague,scion
1,I just checked in @Scion with #mPLUSPlaces Download today!  https://t.co/FwTzgfj0ac,vague,scion
0,As per Curbed  Trump is renaming all his hotels including DC to Scion be/c his brand is so damaged; the article has since been deleted.,vague,scion
